show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,id,duration_int,duration_type
s467,movie,a pre-opening report from disneyland,wilfred jackson,"walt disney, winston hibler",united states,2020-07-17,1955,tv-pg,55 min,"documentary, family, historical",walt provides a look at the details needed to get the park ready to open. see details for advisory.,48,ds467,55,min
s468,movie,diary of a wimpy kid: the long haul,david bowers,"jason drucker, alicia silverstone, tom scott, charlie wright, owen asztalos, dylan walters",united states,2020-07-17,2017,pg,92 min,"comedy, family",a trip to meemaw’s 90th birthday takes a detour due to greg’s scheme to attend a gaming convention!,41,ds468,92,min
s469,tv show,disney junior music lullabies,nan,nan,nan,2020-07-17,2018,tv-y,1 season,"animation, kids, music",disney junior songs reimagined as calming lullabies.,4,ds469,1,season
s470,movie,lost city of machu picchu,nan,craig sechler,united states,2020-07-17,2019,tv-14,44 min,"documentary, family",who were the mysterious people who built machu picchu and why?,5,ds470,44,min
s471,tv show,super robot monkey team hyperforce go!,nan,"greg cipes, kevin michael	richardson, tom kenny, kari wahlgren, clancy brown, corey feldman","united states, japan",2020-07-17,2004,tv-y7,2 season,"action-adventure, animation, anime",chiro and a team of five robot monkeys defend shuggazoom city against skeleton king and his minions.,25,ds471,2,season
s472,movie,the mouseketeers at walt disney world,john tracy,"jo worley, ronnie schell, dennis underwood, leslie norris, billy attmore, scott craig",united states,2020-07-17,1977,tv-pg,56 min,"coming of age, drama, family",the mouseketeers arrive to perform at walt disney world. see details for advisory.,22,ds472,56,min
s473,tv show,wild chile,nan,peter venn,united kingdom,2020-07-17,2017,tv-pg,1 season,"animals & nature, docuseries, family",this beautiful and intriguing blue-chip series explores the incredibly varied wildlife of chile.,44,ds473,1,season
s474,movie,x-men: apocalypse,bryan singer,"james mcavoy, michael fassbender, jennifer lawrence, oscar isaac, nicholas hoult, rose byrne",united states,2020-07-17,2016,pg-13,144 min,"action-adventure, family, science fiction","apocalypse, the most powerful mutant in the universe, tries to destroy all of mankind.",50,ds474,144,min
s475,tv show,cosmos: a spacetime odyssey,nan,"neil tyson, stoney emshwiller",united states,2020-07-10,2013,tv-pg,1 season,"action-adventure, docuseries, family",a 13-part adventure across the universe of space and time.,5,ds475,1,season
s476,movie,hamilton: history has its eyes on you,nan,"lin-manuel miranda, thomas kail, christopher jackson, leslie odom jr., phillipa soo, renee goldsberry",united states,2020-07-10,2020,tv-pg,47 min,"historical, musical","robin roberts hosts a discussion with lin-manuel miranda, thomas kail, and original cast members.",35,ds476,47,min
s477,movie,solo: a star wars story,ron howard,"alden ehrenreich, woody harrelson, emilia clarke, donald glover, thandie newton, phoebe waller-bridge",united states,2020-07-10,2018,pg-13,135 min,"action-adventure, crime, science fiction",witness the beginning of the star wars saga's most unlikely hero.,40,ds477,135,min
s478,movie,x-men: days of future past,bryan singer,"hugh jackman, james mcavoy, michael fassbender, jennifer lawrence, halle berry, nicholas hoult","united states, united kingdom, canada",2020-07-10,2014,pg-13,132 min,"action-adventure, family, science fiction",characters from the x-men trilogy join their younger selves to change the past and save our future.,30,ds478,132,min
s479,movie,the undefeated presents: hamilton in-depth,nan,"lin-manuel miranda, thomas kail, renee goldsberry, leslie odom jr., daveed diggs, phillipa soo",united states,2020-07-05,2020,tv-pg,33 min,"historical, musical",the undefeated presents: hamilton in-depth is a roundtable discussion with 9 stars and the director.,71,ds479,33,min
s480,tv show,animal er,nan,dr. brian beale,united states,2020-07-03,2016,tv-pg,2 season,"animals & nature, docuseries, family",animal er brings you up close to the bleeding edge of animal care.,69,ds480,2,season
s481,movie,diary of a wimpy kid: rodrick rules,david bowers,"zachary gordon, devon bostick, rachael harris, robert capron, steve zahn",united states,2020-07-03,2011,pg,100 min,"comedy, family","in 7th grade, greg must bond with his brother, rodrick while also impressing the new girl in town.",77,ds481,100,min
s482,movie,hamilton,thomas kail,"daveed diggs, renée goldsberry, jonathan groff, christopher jackson, jasmine jones, lin-manuel miranda",united states,2020-07-03,2020,pg-13,160 min,"biographical, historical, musical",the filmed version of broadway original “hamilton” that soars in music and tale.,16,ds482,160,min
s483,movie,ice age: collision course,mike thurmeier,"ray romano, john leguizamo, denis leary, adam devine, jesse ferguson, max greenfield","united states, united kingdom, australia",2020-07-03,2016,pg,97 min,"action-adventure, animation, comedy","when their world is threatened, manny and friends go on a quest to survive the scrat-tastrophe!",1,ds483,97,min
s484,movie,race to witch mountain,andy fickman,"dwayne johnson, annasophia robb, carla gugino, ciarán hinds, alexander ludwig, tom scott",united states,2020-07-03,2009,pg,100 min,"action-adventure, family, science fiction",a las vegas cab driver helps two aliens disguised as teens get home to save their planet... and ours.,40,ds484,100,min
s485,movie,the big green,holly sloan,"steve guttenberg, olivia d'abo, jay sanders, john terry, chauncey leopardi, patrick renna",united states,2020-07-03,1995,pg,100 min,"comedy, family, sports",a group of bored misfits become local soccer heroes in a sleepy texas town.,21,ds485,100,min
s486,movie,the mighty ducks,stephen herek,"emilio estevez, joss ackland, lane smith, heidi kling, josef sommer, joshua jackson",united states,2020-07-03,1992,pg,104 min,"comedy, drama, sports",a hotshot lawyer reluctantly coaches a hapless pee wee hockey team.,93,ds486,104,min
s487,movie,while you were sleeping,jon turteltaub,"sandra bullock, bill pullman, peter gallagher, peter boyle, glynis johns, micole mercurio",united states,2020-07-03,1995,pg,104 min,"comedy, drama, romance",a lonely subway worker is mistaken for a comatose man's finacée.,20,ds487,104,min
s488,tv show,disney a.n.t. farm,nan,"china mcclain, sierra mccormick, jake short, stefanie scott, carlon jeffery",united states,2020-06-26,2011,tv-g,3 season,"comedy, coming of age, music",chyna sparks and her friends are the newest members of the a.n.t. program.,35,ds488,3,season
s489,tv show,into the unknown: making frozen 2,nan,"kristen bell, idina menzel, josh gad, jonathan groff, jennifer lee, chris buck",united states,2020-06-26,2020,tv-pg,1 season,"docuseries, family","for the first time, go behind-the-scenes into the making of the #1 animated film, frozen 2.",90,ds489,1,season
s490,movie,man in space,ward kimball,"walt disney, dick tufeld, ward kimball, willy ley, dr. heinz haber, dr. wernher von braun",united states,2020-06-26,1955,tv-pg,49 min,"documentary, family","from the tv series disneyland, a look at the history of space travel. see details for advisory.",56,ds490,49,min
s491,movie,mars and beyond,ward kimball,"walt disney, paul frees, dr. ernst stuhlinger, dr. wernher von braun, dr. e.c. slipher",united states,2020-06-26,1957,tv-g,53 min,"animation, documentary, family",an animated look at humankind's early views of the universe and life on mars.,23,ds491,53,min
s492,movie,marvel studios' avengers: infinity war,"anthony russo, joe russo","robert downey jr., chris hemsworth, mark ruffalo, chris evans, scarlett johansson, don cheadle",united states,2020-06-26,2018,pg-13,152 min,"action-adventure, fantasy, science fiction",the avengers must be willing to sacrifice all to defeat thanos.,83,ds492,152,min
s493,movie,tarzan,"kevin lima, chris buck","tony goldwyn, minnie driver, glenn close, alex linz, rosie o'donnell, brian blessed",united states,2020-06-26,1999,g,93 min,"action-adventure, animation, coming of age","adopted by gorillas, tarzan’s life changes forever when he meets other humans.",76,ds493,93,min
s494,movie,tarzan ii,brian smith,"harrison chad, george carlin, brad garrett, ron perlman, estelle harris, glenn close",united states,2020-06-26,2005,g,75 min,"action-adventure, animation, coming of age",young tarzan decides his ape family would be better off without him.,56,ds494,75,min
s495,tv show,101 dalmatians (series),nan,"jeff bennett, christine cavanaugh, tara charendoff, jim cummings, tress macneille, charlotte rae",nan,2020-06-19,1997,tv-y7,1 season,"action-adventure, animation, kids",the dearly family move to a new farm home in the country.,75,ds495,1,season
s496,movie,big sur: wild california,nan,hector elizondo,united states,2020-06-19,2010,tv-pg,47 min,"animals & nature, documentary, family",why is california's big sur coastline experiencing an explosion in wildlife?,14,ds496,47,min
s497,tv show,disney junior muppet babies play date,nan,nan,nan,2020-06-19,2018,tv-y,1 season,"comedy, kids",time for a playdate with the muppet babies!,9,ds497,1,season
s498,movie,egypt's treasure guardians,"ben allen, tom jenner",dominic frisby,united kingdom,2020-06-19,2016,tv-pg,44 min,"documentary, historical","this programme follows a select cast of individuals, determined to bring egypt back from the brink.",99,ds498,44,min
s499,movie,the jungle book,jon favreau,"bill murray, ben kingsley, idris elba, lupita nyong'o, scarlett johansson, giancarlo esposito","united kingdom, united states",2020-06-19,2016,pg,108 min,"action-adventure, coming of age, family",a man-cub who’s been raised by a family of wolves eludes a dangerous tiger.,20,ds499,108,min
s500,movie,the pirate fairy,peggy holmes,"mae whitman, christina hendricks, tom hiddleston, lucy liu, raven-symoné , megan hilty",united states,2020-06-19,2014,g,78 min,"action-adventure, animation, family",tinker bell and friends face the pirates of skull rock to save a friend.,10,ds500,78,min
s501,movie,trail mix-up,barry cook,"charles fleischer, kathleen turner, april winchell, lou hirsch, corey burton, frank welker",united states,2020-06-19,1993,tv-g,9 min,"action-adventure, animation, comedy",roger rabbit is left to care for baby herman in yellowstone national park.,87,ds501,9,min
s502,movie,tummy trouble,"frank marshall, rob minkoff","charles fleischer, april winchell, lou hirsch, corey burton, richard williams, kathleen turner",united states,2020-06-19,1989,tv-g,8 min,"action-adventure, animation, comedy",roger rabbit is left to babysit with the mischievous baby herman,59,ds502,8,min
s503,movie,artemis fowl,kenneth branagh,nan,united states,2020-06-12,2020,pg,96 min,"action-adventure, crime, fantasy",a descendant of a long line of criminal masterminds seeks to find his father who has disappeared.,87,ds503,96,min
s504,tv show,mighty med,nan,"bradley perry, jake short, paris berelc, devan leos",united states,2020-06-12,2013,tv-y7,2 season,"comedy, coming of age, medical","check in to mighty med, the secret superhero hospital.",18,ds504,2,season
s505,movie,the liberty story,"hamilton luske, robert stevenson",walt disney,united states,2020-06-12,1957,tv-pg,48 min,"drama, family, historical",walt disney presents segments of america's fight for freedom. see details for advisory.,62,ds505,48,min
s506,movie,the story of the animated drawing,"wilfred jackson, william beaudine",nan,united states,2020-06-12,1955,tv-pg,49 min,"documentary, family",walt disney discusses the history of animation. see details for advisory.,8,ds506,49,min
s507,movie,walt & el grupo,theodore thomas,nan,united states,2020-06-12,2009,pg,108 min,"documentary, historical",the u.s. government sends walt disney to south america on a goodwill tour.,79,ds507,108,min
s508,tv show,alaska's grizzly gauntlet,nan,les stroud,united states,2020-06-05,2018,tv-pg,1 season,"animals & nature, docuseries, family",survival expert les stroud explores the world of alaska’s most formidable wildlife.,53,ds508,1,season
s509,movie,america's greatest animals,nan,"bray poor, casey anderson, brady barr, andy casagrande, mireya mayor",united states,2020-06-05,2012,tv-pg,90 min,"animals & nature, documentary, family",nat geo wild goes on a search for america's 'big five.' can america compete with africa's beasts?,18,ds509,90,min
s510,movie,chasing the equinox,kenny scott,stefan frank,nan,2020-06-05,2019,tv-pg,45 min,documentary,ancient civilizations shared an incredible knowledge of the sun.,91,ds510,45,min
s511,tv show,howie mandel's animals doing things,nan,howie mandel,united states,2020-06-05,2017,tv-pg,2 season,"animals & nature, comedy, family",this show combines howie mandel’s lovable comedic genius with clips of animals doing crazy things.,85,ds511,2,season
